folder_name,java_file_name,class_name,method_name,return_type,parameters,modifiers,throws,signature_text,line_number
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,resetGtpRolePermission,void,,public,,public void resetGtpRolePermission(),327
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissions,List<GtpRolePermission>,,public,TorqueException,public List<GtpRolePermission> getGtpRolePermissions() throws TorqueException,346
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissions,List<GtpRolePermission>,Criteria criteria,public,TorqueException,public List<GtpRolePermission> getGtpRolePermissions(Criteria criteria) throws TorqueException,371
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissions,List<GtpRolePermission>,Connection con,public,TorqueException,public List<GtpRolePermission> getGtpRolePermissions(Connection con) throws TorqueException,425
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissions,List<GtpRolePermission>,"Criteria criteria, Connection con",public,TorqueException,"public List<GtpRolePermission> getGtpRolePermissions(Criteria criteria, Connection con) throws TorqueException",455
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissionsJoinGtpRole,List<GtpRolePermission>,Criteria criteria,protected,TorqueException,protected List<GtpRolePermission> getGtpRolePermissionsJoinGtpRole(Criteria criteria) throws TorqueException,514
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getGtpRolePermissionsJoinGtpRole,List<GtpRolePermission>,"Criteria criteria, Connection connection",protected,TorqueException,"protected List<GtpRolePermission> getGtpRolePermissionsJoinGtpRole(Criteria criteria, Connection connection) throws TorqueException",536
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getFieldNames,List<String>,,public static,,public static List<String> getFieldNames(),595
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getByName,Object,String name,public,,public Object getByName(String name),606
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,setByName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByName(String name, Object value) throws TorqueException, IllegalArgumentException",628
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getByPeerName,Object,String name,public,,public Object getByPeerName(String name),662
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,setByPeerName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPeerName(String name, Object value) throws TorqueException, IllegalArgumentException",686
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getByPosition,Object,int pos,public,,public Object getByPosition(int pos),709
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,setByPosition,boolean,"int position, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPosition(int position, Object value) throws TorqueException, IllegalArgumentException",731
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,save,void,,public,TorqueException,public void save() throws TorqueException,753
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,save,void,String dbName,public,TorqueException,public void save(String dbName) throws TorqueException,767
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,save,void,Connection con,public,TorqueException,public void save(Connection con) throws TorqueException,788
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,setPrimaryKey,void,ObjectKey<void> key,public,,public void setPrimaryKey(ObjectKey<void> key),834
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,setPrimaryKey,void,String key,public,,public void setPrimaryKey(String key),845
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getPrimaryKey,ObjectKey<void>,,public,,public ObjectKey<void> getPrimaryKey(),855
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copy,GtpPermission,,public,TorqueException,public GtpPermission copy() throws TorqueException,869
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copy,GtpPermission,Connection con,public,TorqueException,public GtpPermission copy(Connection con) throws TorqueException,883
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copy,GtpPermission,boolean deepcopy,public,TorqueException,public GtpPermission copy(boolean deepcopy) throws TorqueException,898
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copy,GtpPermission,"boolean deepcopy, Connection con",public,TorqueException,"public GtpPermission copy(boolean deepcopy, Connection con) throws TorqueException",916
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copyInto,GtpPermission,GtpPermission copyObj,public,TorqueException,public GtpPermission copyInto(GtpPermission copyObj) throws TorqueException,930
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copyInto,GtpPermission,"GtpPermission copyObj, Connection con",public,TorqueException,"public GtpPermission copyInto(GtpPermission copyObj, Connection con) throws TorqueException",943
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copyInto,GtpPermission,"GtpPermission copyObj, boolean deepcopy",protected,TorqueException,"protected GtpPermission copyInto(GtpPermission copyObj, boolean deepcopy) throws TorqueException",957
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,copyInto,GtpPermission,"GtpPermission copyObj, boolean deepcopy, Connection con",public,TorqueException,"public GtpPermission copyInto(GtpPermission copyObj, boolean deepcopy, Connection con) throws TorqueException",990
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getPeer,com,,public,,public com getPeer(),1015
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,getTableMap,TableMap,,public,TorqueException,public TableMap getTableMap() throws TorqueException,1027
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,toString,String,,public,,public String toString(),1034
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,equals,boolean,Object toCompare,public,,public boolean equals(Object toCompare),1054
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,hashCode,int,,public,,public int hashCode(),1082
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermission.java,BaseGtpPermission,valueEquals,boolean,GtpPermission toCompare,public,,public boolean valueEquals(GtpPermission toCompare),1102
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,createGtpPermissionPeerImpl,GtpPermissionPeerImpl,,protected static,,protected static GtpPermissionPeerImpl createGtpPermissionPeerImpl(),119
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,getGtpPermissionPeerImpl,GtpPermissionPeerImpl,,public static,,public static GtpPermissionPeerImpl getGtpPermissionPeerImpl(),132
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,setGtpPermissionPeerImpl,void,GtpPermissionPeerImpl peerImplInstance,public static,,public static void setGtpPermissionPeerImpl(GtpPermissionPeerImpl peerImplInstance),152
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,addSelectColumns,void,Criteria criteria,public static,,public static void addSelectColumns(Criteria criteria),163
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,correctBooleans,void,Criteria criteria,public static,TorqueException,public static void correctBooleans(Criteria criteria) throws TorqueException,180
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,correctBooleans,void,ColumnValues columnValues,public static,TorqueException,public static void correctBooleans(ColumnValues columnValues) throws TorqueException,197
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<GtpPermission>,Criteria criteria,public static,TorqueException,public static List<GtpPermission> doSelect(Criteria criteria) throws TorqueException,214
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<GtpPermission>,"Criteria criteria, Connection connection",public static,TorqueException,"public static List<GtpPermission> doSelect(Criteria criteria, Connection connection) throws TorqueException",232
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectAsStream,Stream<GtpPermission>,"Criteria criteria, Connection connection",public static,TorqueException,"public static Stream<GtpPermission> doSelectAsStream(Criteria criteria, Connection connection) throws TorqueException",256
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper) throws TorqueException",275
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",296
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectAsStream,Stream<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",325
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, String dbName",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, String dbName) throws TorqueException",350
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",374
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectAsStream,Stream<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",402
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelect,List<GtpPermission>,GtpPermission obj,public static,TorqueException,public static List<GtpPermission> doSelect(GtpPermission obj) throws TorqueException,423
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectSingleRecord,GtpPermission,Criteria criteria,public static,TorqueException,public static GtpPermission doSelectSingleRecord(Criteria criteria) throws TorqueException,439
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectSingleRecord,GtpPermission,"Criteria criteria, Connection connection",public static,TorqueException,"public static GtpPermission doSelectSingleRecord(Criteria criteria, Connection connection) throws TorqueException",458
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper) throws TorqueException",477
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",499
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doSelectSingleRecord,GtpPermission,GtpPermission obj,public static,TorqueException,public static GtpPermission doSelectSingleRecord(GtpPermission obj) throws TorqueException,520
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,getDbObjectInstance,GtpPermission,,public static,,public static GtpPermission getDbObjectInstance(),531
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,ObjectKey<void>,ColumnValues columnValues,public static,TorqueException,public static ObjectKey<void> doInsert(ColumnValues columnValues) throws TorqueException,547
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,ObjectKey<void>,"ColumnValues columnValues, Connection con",public static,TorqueException,"public static ObjectKey<void> doInsert(ColumnValues columnValues, Connection con) throws TorqueException",565
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,void,GtpPermission obj,public static,TorqueException,public static void doInsert(GtpPermission obj) throws TorqueException,576
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,void,"GtpPermission obj, Connection con",public static,TorqueException,"public static void doInsert(GtpPermission obj, Connection con) throws TorqueException",592
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria) throws TorqueException",609
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria, String dbName",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria, String dbName) throws TorqueException",630
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria, Connection connection",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria, Connection connection) throws TorqueException",651
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria, String dbName, Connection connection",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria, String dbName, Connection connection) throws TorqueException",674
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,ColumnValues columnValues,public static,TorqueException,public static int doUpdate(ColumnValues columnValues) throws TorqueException,697
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,"ColumnValues columnValues, Connection con",public static,TorqueException,"public static int doUpdate(ColumnValues columnValues, Connection con) throws TorqueException",716
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,"Criteria selectCriteria, ColumnValues updateValues",public static,TorqueException,"public static int doUpdate(Criteria selectCriteria, ColumnValues updateValues) throws TorqueException",734
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,"Criteria criteria, ColumnValues updateValues, Connection connection",public static,TorqueException,"public static int doUpdate(Criteria criteria, ColumnValues updateValues, Connection connection) throws TorqueException",757
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,GtpPermission obj,public static,TorqueException,public static int doUpdate(GtpPermission obj) throws TorqueException,780
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doUpdate,int,"GtpPermission obj, Connection con",public static,TorqueException,"public static int doUpdate(GtpPermission obj, Connection con) throws TorqueException",797
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,String statementString,public static,TorqueException,public static int executeStatement(String statementString) throws TorqueException,816
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, List<JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, List<JdbcTypedValue> replacementValues) throws TorqueException",837
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, String dbName, List<JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, String dbName, List<JdbcTypedValue> replacementValues) throws TorqueException",864
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, Connection con, List<JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, Connection con, List<JdbcTypedValue> replacementValues) throws TorqueException",891
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, Map<String, JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, Map<String, JdbcTypedValue> replacementValues) throws TorqueException",921
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, String dbName, Map<String, JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, String dbName, Map<String, JdbcTypedValue> replacementValues) throws TorqueException",951
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,executeStatement,int,"String statementString, Connection con, Map<String, JdbcTypedValue> replacementValues",public static,TorqueException,"public static int executeStatement(String statementString, Connection con, Map<String, JdbcTypedValue> replacementValues) throws TorqueException",982
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,Criteria criteria,public static,TorqueException,public static int doDelete(Criteria criteria) throws TorqueException,1005
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,"Criteria criteria, Connection con",public static,TorqueException,"public static int doDelete(Criteria criteria, Connection con) throws TorqueException",1024
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,GtpPermission obj,public static,TorqueException,public static int doDelete(GtpPermission obj) throws TorqueException,1040
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,"GtpPermission obj, Connection con",public static,TorqueException,"public static int doDelete(GtpPermission obj, Connection con) throws TorqueException",1059
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,Collection<GtpPermission> objects,public static,TorqueException,public static int doDelete(Collection<GtpPermission> objects) throws TorqueException,1076
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,"Collection<GtpPermission> objects, Connection con",public static,TorqueException,"public static int doDelete(Collection<GtpPermission> objects, Connection con) throws TorqueException",1097
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,ObjectKey<void> pk,public static,TorqueException,public static int doDelete(ObjectKey<void> pk) throws TorqueException,1115
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,doDelete,int,"ObjectKey<void> pk, Connection con",public static,TorqueException,"public static int doDelete(ObjectKey<void> pk, Connection con) throws TorqueException",1134
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildCriteria,Criteria,ObjectKey<void> pk,public static,,public static Criteria buildCriteria(ObjectKey<void> pk),1146
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildCriteria,Criteria,Collection<ObjectKey<void>> pks,public static,,public static Criteria buildCriteria(Collection<ObjectKey<void>> pks),1158
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildPkCriteria,Criteria,Collection<GtpPermission> objects,public static,,public static Criteria buildPkCriteria(Collection<GtpPermission> objects),1170
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildCriteria,Criteria,GtpPermission obj,public static,,public static Criteria buildCriteria(GtpPermission obj),1181
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildSelectCriteria,Criteria,GtpPermission obj,public static,,public static Criteria buildSelectCriteria(GtpPermission obj),1192
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,buildColumnValues,ColumnValues,GtpPermission gtpPermission,public static,TorqueException,public static ColumnValues buildColumnValues(GtpPermission gtpPermission) throws TorqueException,1203
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByPK,GtpPermission,Integer pk,public static,"TorqueException, NoRowsException, TooManyRowsException","public static GtpPermission retrieveByPK(Integer pk) throws TorqueException, NoRowsException, TooManyRowsException",1219
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByPK,GtpPermission,"Integer pk, Connection con",public static,"TorqueException, NoRowsException, TooManyRowsException","public static GtpPermission retrieveByPK(Integer pk, Connection con) throws TorqueException, NoRowsException, TooManyRowsException",1235
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByPK,GtpPermission,ObjectKey<void> pk,public static,"TorqueException, NoRowsException, TooManyRowsException","public static GtpPermission retrieveByPK(ObjectKey<void> pk) throws TorqueException, NoRowsException, TooManyRowsException",1253
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByPK,GtpPermission,"ObjectKey<void> pk, Connection con",public static,"TorqueException, NoRowsException, TooManyRowsException","public static GtpPermission retrieveByPK(ObjectKey<void> pk, Connection con) throws TorqueException, NoRowsException, TooManyRowsException",1269
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByTypedPKs,List<GtpPermission>,Collection<Integer> pks,public static,TorqueException,public static List<GtpPermission> retrieveByTypedPKs(Collection<Integer> pks) throws TorqueException,1286
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByTypedPKs,List<GtpPermission>,"Collection<Integer> pks, Connection dbcon",public static,TorqueException,"public static List<GtpPermission> retrieveByTypedPKs(Collection<Integer> pks, Connection dbcon) throws TorqueException",1303
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByObjectKeys,List<GtpPermission>,Collection<ObjectKey<void>> pks,public static,TorqueException,public static List<GtpPermission> retrieveByObjectKeys(Collection<ObjectKey<void>> pks) throws TorqueException,1321
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,retrieveByObjectKeys,List<GtpPermission>,"Collection<ObjectKey<void>> pks, Connection con",public static,TorqueException,"public static List<GtpPermission> retrieveByObjectKeys(Collection<ObjectKey<void>> pks, Connection con) throws TorqueException",1338
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,setAndSaveGtpRolePermissions,void,"GtpPermission toLinkTo, Collection<GtpRolePermission> toSave",public static,TorqueException,"public static void setAndSaveGtpRolePermissions(GtpPermission toLinkTo, Collection<GtpRolePermission> toSave) throws TorqueException",1377
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,setAndSaveGtpRolePermissions,void,"GtpPermission toLinkTo, Collection<GtpRolePermission> toSave, Connection connection",public,TorqueException,"public void setAndSaveGtpRolePermissions(GtpPermission toLinkTo, Collection<GtpRolePermission> toSave, Connection connection) throws TorqueException",1416
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,getTableMap,TableMap,,public static,TorqueException,public static TableMap getTableMap() throws TorqueException,1432
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeer.java,BaseGtpPermissionPeer,initDatabaseMap,void,,public static,,public static void initDatabaseMap(),1438
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,BaseGtpPermissionPeerImpl,constructor,,public,,public BaseGtpPermissionPeerImpl BaseGtpPermissionPeerImpl(),52
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,BaseGtpPermissionPeerImpl,constructor,"RecordMapper<GtpPermission> recordMapper, TableMap tableMap, String databaseName",public,,"public BaseGtpPermissionPeerImpl BaseGtpPermissionPeerImpl(RecordMapper<GtpPermission> recordMapper, TableMap tableMap, String databaseName)",66
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,getDbObjectInstance,GtpPermission,,public,,public GtpPermission getDbObjectInstance(),78
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,doUpdate,int,"ColumnValues columnValues, Connection con",public,TorqueException,"public int doUpdate(ColumnValues columnValues, Connection con) throws TorqueException",97
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,doDelete,int,GtpPermission obj,public,TorqueException,public int doDelete(GtpPermission obj) throws TorqueException,142
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,doDelete,int,"GtpPermission obj, Connection con",public,TorqueException,"public int doDelete(GtpPermission obj, Connection con) throws TorqueException",162
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,doDelete,int,Collection<GtpPermission> objects,public,TorqueException,public int doDelete(Collection<GtpPermission> objects) throws TorqueException,181
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,doDelete,int,"Collection<GtpPermission> objects, Connection con",public,TorqueException,"public int doDelete(Collection<GtpPermission> objects, Connection con) throws TorqueException",204
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildCriteria,Criteria,ObjectKey<void> pk,public,,public Criteria buildCriteria(ObjectKey<void> pk),220
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildCriteria,Criteria,Collection<ObjectKey<void>> pks,public,,public Criteria buildCriteria(Collection<ObjectKey<void>> pks),234
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildPkCriteria,Criteria,Collection<GtpPermission> objects,public,,public Criteria buildPkCriteria(Collection<GtpPermission> objects),249
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildCriteria,Criteria,GtpPermission obj,public,,public Criteria buildCriteria(GtpPermission obj),263
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildSelectCriteria,Criteria,GtpPermission obj,public,,public Criteria buildSelectCriteria(GtpPermission obj),280
torque-orm/target/generated-sources/com/uob/om,BaseGtpPermissionPeerImpl.java,BaseGtpPermissionPeerImpl,buildColumnValues,ColumnValues,GtpPermission gtpPermission,public,TorqueException,public ColumnValues buildColumnValues(GtpPermission gtpPermission) throws TorqueException,302
