folder_name,java_file_name,import_statement,is_static,is_wildcard
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.fulcrum.security.util.PasswordMismatchException,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,ChangePasswordAction.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.commons.lang3.StringUtils,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.commons.logging.Log,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.commons.logging.LogFactory,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.fulcrum.security.util.FulcrumSecurityException,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.fulcrum.security.util.UnknownEntityException,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUser.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.commons.lang3.StringUtils,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.commons.logging.Log,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.commons.logging.LogFactory,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.pool.PoolService,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.security.util.DataBackendException,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.security.util.FulcrumSecurityException,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.security.util.UnknownEntityException,false,false
